"id","repo_fullname","commits_count","commits_days_since_first","commits_days_since_last","commits_total_lines_added","commits_total_lines_removed","commits_avg_added","commits_avg_removed","commits_avg_files_changed","commits_avg_message_length","commits_avg_per_day","commits_avg_per_day_real","commits_max_per_day","contributors_count","contributors_top_avg_commits","contributors_top_avg_participation_week","contributors_top_avg_additions","contributors_top_avg_deletions","forks_count","forks_avg_per_day","forks_avg_max_per_day","issues_total_comments","issues_count","issues_open","issues_labels","issues_avg_labels","issues_avg_closing_time","issues_avg_comment_time","issues_avg_comments","issues_avg_comment_length","issues_avg_title_length","issues_avg_body_length","issues_avg_per_day","issues_avg_per_day_real","issues_max_per_day","repo_size","repo_topics","repo_branches","repo_age_days","repo_workflows","repo_languages","repo_milestones","repo_watchers","repo_deployments","repo_readme_length","repo_network_members","pulls_count","pulls_total_lines_added","pulls_total_lines_removed","pulls_avg_lines_added","pulls_avg_lines_removed","pulls_avg_closing_time","pulls_avg_comments","pulls_avg_review_comments","pulls_avg_Commits","pulls_avg_body_length","pulls_avg_title_length","pulls_avg_files_changed","pulls_avg_labels","pulls_avg_created_per_day","pulls_avg_created_per_day_real","pulls_max_created_per_day","releases_count","releases_tags","releases_total_downloads","releases_avg_body_length","releases_avg_title_length","releases_avg_assets","releases_avg_assets_downloads","releases_avg_assets_size","releases_avg_downloads_per_day","stars_count","stars_avg_per_day_real","stars_max_per_day","wf_count","wf_avg_duration","wf_avg_success_duration","wf_avg_failure_duration","wf_avg_successes_per_day","wf_avg_successes_per_day_real","wf_avg_fails_per_day","created_at","updated_at"
957,"microsoftgraph/msgraph-training-uwp.es-ES",18,1116,50,3273,1295,182,72,7,23,NULL,1,3,2,8,5,192,76,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12301,0,4,1116,0,0,0,1,0,1369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,1,1,0,0,0,0,0,0,0,"2022-03-27 10:46:58.608555","2022-03-27 10:46:58.608555"
958,"microsoftgraph/msgraph-training-pythondjangoapp.de-DE",22,1116,50,3596,1992,163,91,6,23,NULL,1,2,2,10,7,171,94,1,0,1,4,9,5,9,1,0,0,0,17,56,7678,0,2,5,699,0,9,1116,0,0,0,1,0,1658,1,5,5,5,1,1,0,0,0,1,8863,58,1,1,0,1,3,0,0,0,0,0,0,0,0,NULL,1,1,1,0,0,0,0,0,0,0,"2022-03-27 10:47:11.566171","2022-03-27 10:47:11.566171"
959,"diydiagnostics/Concussion-Diagnostics-App-Prototype-4",63,2598,1942,1365,1440,22,23,1,52,NULL,5,15,2,30,5,22,12,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,1,1958,0,1,0,0,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-27 10:47:19.438113","2022-03-27 10:47:19.438113"
960,"2015fallhw/cdw11",1204,2159,2096,16584964,10253780,13775,8516,108,17,NULL,24,154,62,5,2,11749,10516,73,0,9,0,30,4,0,0,0,0,0,0,11,2,0,2,15,28530,0,1,2159,0,7,0,3,0,612,74,4,25697,18313,6424,4578,0,0,0,1,4,12,62,0,0,1,1,2,2,0,150,8,0,0,0,NULL,3,1,1,0,0,0,0,0,0,0,"2022-03-27 10:58:51.192832","2022-03-27 10:58:51.192832"
961,"Azure-Samples/azure-iot-edge-devops-sample-java",7,1032,725,1194,18,171,3,5,30,NULL,1,2,1,3,3,73,3,1,0,1,0,2,1,1,0,0,0,0,0,34,2939,0,1,1,21,0,3,1028,0,2,0,0,0,359,1,1,1,1,1,1,0,0,0,1,5684,54,1,1,0,1,1,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-27 10:59:00.14445","2022-03-27 10:59:00.14445"
962,"Azure-Samples/function-image-upload-resize",32,1692,558,1632,356,51,11,2,42,NULL,2,7,9,3,1,43,11,122,0,2,25,22,13,2,0,0,0,1,217,32,288,0,1,2,32,0,4,1692,0,1,0,55,0,2578,124,6,10,8,1,1,0,0,0,1,38,20,1,0,0,1,2,3,3,508,0,19,1,169,7746,NULL,55,1,2,0,0,0,0,0,0,0,"2022-03-27 10:59:20.389674","2022-03-27 10:59:20.389674"
963,"MicrosoftDocs/mslearn-azure-databricks-notebooks-fundamentals",12,1167,1140,773,0,64,0,1,38,NULL,3,4,3,2,1,96,0,22,0,1,3,4,0,0,0,0,0,0,26,22,0,0,1,2,229,0,1,1167,0,0,0,19,0,2052,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,19,1,2,0,0,0,0,0,0,0,"2022-03-27 10:59:30.002656","2022-03-27 10:59:30.002656"
964,"Azure-Samples/aks-voting-app",24,1243,231,7575,7223,316,301,10,51,NULL,2,7,5,3,2,293,202,60,0,3,8,12,0,5,0,0,0,0,129,44,713,0,1,2,54,1,1,1243,0,5,0,28,0,1670,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,328,0,21,1,164,75686,NULL,28,1,2,0,0,0,0,0,0,0,"2022-03-27 10:59:41.30165","2022-03-27 10:59:41.30165"
965,"GuildCrafts/Trossello",774,2012,1767,79392,42970,103,56,4,54,NULL,11,58,25,14,2,113,71,18,0,2,136,191,9,0,0,0,0,0,124,34,36,0,3,10,3390,0,12,2012,0,3,0,5,115,5772,18,2,528,30,264,15,0,0,0,6,0,24,8,0,0,1,1,0,0,0,0,0,0,0,0,NULL,5,1,1,0,0,0,0,0,0,0,"2022-03-27 11:03:03.131569","2022-03-27 11:03:03.131569"
966,"githubteacher/devs-part1-102615",222,2344,2343,646,70,3,0,1,53,NULL,111,220,27,2,1,2,0,10,0,10,83,47,4,0,0,0,0,1,32,27,48,0,15,45,37,0,23,2344,0,0,0,3,0,56,10,4,129,0,32,0,0,0,0,28,8,24,8,0,0,1,4,0,0,0,0,0,0,0,0,NULL,3,1,1,0,0,0,0,0,0,0,"2022-03-27 11:04:09.144087","2022-03-27 11:04:09.144087"
967,"doubleencore/SlidingMenu",606,3557,3253,1021948,588478,1686,971,9,51,NULL,6,40,14,5,2,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24510,0,9,3265,0,1,0,0,0,8914,5171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-27 11:06:45.885304","2022-03-27 11:06:45.885304"
968,"Azure/fta-enterprisereadystorage",6,697,697,847,0,141,0,1,24,NULL,6,6,1,5,1,99,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,697,0,0,0,1,0,2069,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,1,1,0,0,0,0,0,0,0,"2022-03-27 11:06:53.986844","2022-03-27 11:06:53.986844"
969,"zzy-37/0830-website-design",360,209,195,478094,17960,1328,50,12,26,NULL,40,194,45,3,1,363,57,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631049,0,2,209,0,4,0,1,0,5583,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,1,1,0,0,0,0,0,0,0,"2022-03-27 11:08:55.682824","2022-03-27 11:08:55.682824"
970,"CS6620-S21/Building-an-Enhanced-CI-Pipeline",374,409,334,23362,8794,62,24,3,32,NULL,14,46,5,29,4,46,25,1,0,1,3,36,0,0,0,0,0,0,11,19,24,0,2,7,781,0,10,409,3,5,0,1,0,10573,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,17,0,0,0,NULL,1,1,1,4,0.19907986111111112,0.10719907407407407,0.09188078703703703,0,3,0,"2022-03-27 11:10:43.68087","2022-03-27 11:10:43.68087"
971,"Azure-Samples/storage-java-client-side-encryption",3,1929,1929,732,19,244,6,3,12,NULL,3,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,1929,0,1,0,1,0,2906,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,1,1,0,0,0,0,0,0,0,"2022-03-27 11:10:51.454207","2022-03-27 11:10:51.454207"
972,"MicrosoftDocs/StickyNotes",32,1269,130,1298,245,41,8,2,42,NULL,3,8,4,6,2,26,9,6,0,1,6,7,1,0,0,0,0,0,1071,47,269,0,1,2,3045,0,3,1269,0,1,0,4,0,373,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,4,1,1,0,0,0,0,0,0,0,"2022-03-27 11:11:01.37244","2022-03-27 11:11:01.37244"
973,"juventudproductivabicentenaria/tuconsejocomunal",368,2037,1285,311502,98808,846,269,10,75,NULL,6,56,10,12,3,593,320,28,0,3,22,59,8,0,0,0,0,0,193,38,208,0,1,6,29845,0,20,2037,0,3,0,8,0,5238,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,8,1,1,0,0,0,0,0,0,0,"2022-03-27 11:12:50.219751","2022-03-27 11:12:50.219751"
974,"louiseyoma/Linuxjobber-Internship-Django",41,1529,1392,1670,1104,41,27,8,26,NULL,2,7,5,4,1,60,52,2,0,1,0,6,0,0,0,0,0,0,0,13,0,0,1,3,29063,0,48,1529,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-27 11:12:57.878031","2022-03-27 11:12:57.878031"
975,"AospExtended-Devices/official_builds",1678,1272,890,47934,2774,29,2,2,38,NULL,7,38,62,12,7,28,4,29,0,2,19,189,0,0,0,0,0,0,33,25,11,0,1,6,895,1,1,1250,0,0,0,3,0,3048,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,3,1,1,0,0,0,0,0,0,0,"2022-03-27 11:19:57.011157","2022-03-27 11:19:57.011157"
976,"MicrosoftDocs/OfficeDocs-AlchemyInsights-pr.bg-BG",2524,1167,12,566869,356797,225,141,21,26,NULL,5,178,0,0,0,0,0,3,0,1,2,2,2,0,0,0,0,1,1571,123,29,0,2,2,56733,0,6,1167,0,1,0,2,0,611,3,2,5,5,2,2,0,1,0,1,29,123,1,0,0,1,2,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-27 11:34:30.93161","2022-03-27 11:34:30.93161"
977,"MicrosoftDocs/azure-docs-sdk-go",100,1544,962,4452,1674,45,17,3,65,NULL,2,5,10,2,1,82,10,19,0,2,192,83,1,9,0,0,0,2,1644,27,72,0,1,3,243,0,3,1544,0,1,0,5,0,514,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,5,1,1,0,0,0,0,0,0,0,"2022-03-27 11:34:45.835242","2022-03-27 11:34:45.835242"
978,"ivalaginja/2021-03-17_GitForAstronomersIntro",92,388,362,452,34,5,0,1,42,NULL,23,81,24,2,1,4,0,0,0,0,10,29,2,0,0,0,0,0,40,24,22,0,14,28,46,1,13,376,0,1,0,1,0,2126,0,2,2,0,1,0,0,0,0,1,21,18,1,0,0,1,2,0,0,0,0,0,0,0,0,NULL,1,1,1,0,0,0,0,0,0,0,"2022-03-27 11:34:56.387591","2022-03-27 11:34:56.387591"
979,"microsoft/PowerShellGetReal",41,685,501,3928,349,96,9,2,23,NULL,5,16,2,4,1,110,2,4,0,1,0,3,0,0,0,0,0,0,0,17,0,0,1,1,1077,0,2,685,0,0,0,13,0,2637,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,13,1,1,0,0,0,0,0,0,0,"2022-03-27 11:35:04.868761","2022-03-27 11:35:04.868761"
980,"Jabont/ITM2018",5166,1167,1105,3803958,798776,736,155,26,27,NULL,397,2730,100,13,1,94,46,10,0,8,0,5,0,0,0,0,0,0,0,15,0,0,5,5,142431,0,2,1167,0,4,0,24,1247,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,24,3,12,0,0,0,0,0,0,0,"2022-03-27 11:57:53.245358","2022-03-27 11:57:53.245358"
981,"MicrosoftDocs/windows-ai-docs",1872,1454,41,124328,39514,66,21,6,51,NULL,8,106,30,22,4,57,27,20,0,1,30,57,29,0,0,0,0,0,512,35,770,0,1,2,22712,0,2,1039,0,1,0,4,0,1153,20,3,6,5,2,1,0,0,0,1,60,14,1,0,0,1,1,0,0,0,0,0,0,0,0,NULL,4,1,1,0,0,0,0,0,0,0,"2022-03-27 12:06:13.184661","2022-03-27 12:06:13.184661"
982,"reprograma/On4-projeto-final",238,837,818,624748,39020,2625,164,26,45,NULL,20,88,28,2,1,906,272,6,0,1,2,37,3,0,0,0,0,0,159,27,753,0,3,10,107487,0,11,837,0,3,0,3,33,6106,6,3,1298,75,432,25,0,0,0,2,808,20,5,0,0,1,1,0,0,0,0,0,0,0,0,NULL,3,1,1,0,0,0,0,0,0,0,"2022-03-27 12:07:40.371718","2022-03-27 12:07:40.371718"
983,"Azure/device-discovery-cli",49,2027,948,7797,6882,159,140,3,41,NULL,3,8,4,3,2,481,432,4,0,1,18,23,3,0,0,0,0,0,65,32,73,0,1,3,80,0,4,2033,0,3,0,20,0,1969,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0,0,NULL,20,1,1,0,0,0,0,0,0,0,"2022-03-27 12:07:50.853093","2022-03-27 12:07:50.853093"
984,"predixdesignsystem/px-tables-design",84,2376,1126,17698,1698,211,20,3,33,NULL,1,6,10,5,3,297,29,2,0,1,1,2,0,0,0,0,0,0,36,41,62,0,1,1,1820,1,3,2376,0,4,0,1,30,1648,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,385,3,0,0,0,NULL,1,1,1,0,0,0,0,0,0,0,"2022-03-27 12:08:00.71691","2022-03-27 12:08:00.71691"
985,"microsoftgraph/msgraph-training-java.ru-RU",16,989,50,3179,1440,199,90,5,23,NULL,1,2,2,7,6,211,96,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,0,4,989,0,0,0,1,0,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,1,1,0,0,0,0,0,0,0,"2022-03-27 12:08:08.622624","2022-03-27 12:08:08.622624"
986,"microsoft/MLFlow.NET",10,1208,1200,3363,372,336,37,12,31,NULL,2,3,4,2,1,412,44,10,0,1,1,7,1,2,0,0,0,0,20,39,377,0,1,3,66,0,3,1208,0,6,0,21,0,4119,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,21,1,1,0,0,0,0,0,0,0,"2022-03-27 12:08:18.100794","2022-03-27 12:08:18.100794"
987,"PhenixRTS/MobileExamples",49,1196,139,31984,5039,653,103,15,170,NULL,1,7,3,2,2,560,75,4,0,1,0,1,0,0,0,0,0,0,0,10,37,0,1,1,1356,0,1,1193,0,9,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,1,1,0,0,0,0,0,0,0,"2022-03-27 12:08:26.832634","2022-03-27 12:08:26.832634"
988,"Azure-Samples/sap-powershell",10,1595,1594,991,37,99,4,1,19,NULL,5,8,3,3,1,99,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,1595,0,1,0,2,0,2322,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-27 12:08:34.963767","2022-03-27 12:08:34.963767"
989,"microsoft/DataStreamerConnect",23,1265,432,1404486,698662,61065,30377,27,52,NULL,4,8,5,3,1,78017,38803,8,0,3,3,7,0,0,0,0,0,0,121,49,126,0,1,3,9897,0,1,1265,0,7,0,4,0,4513,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,4,1,1,0,0,0,0,0,0,0,"2022-03-27 12:08:44.370812","2022-03-27 12:08:44.370812"
990,"ascuetstd/seisdl",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,0,0,0,0,0,0,28,0,0,0,0,0,0,0,29,0,0,7,19,35,0,31,53,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-27 12:08:51.698614","2022-03-27 12:08:51.698614"
991,"liudf0716/apfree_wifidog",3838,2300,51,400840,726762,104,189,2,37,NULL,12,112,18,71,6,112,39,269,0,3,430,230,5,16,0,0,0,1,467,32,318,0,1,9,3295,5,3,2300,2,3,0,544,592,4041,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,542,280,29,1,77,68308,NULL,544,1,8,2,0.005613425925925926,0.005613425925925926,0,0,3,0,"2022-03-27 12:24:50.180679","2022-03-27 12:24:50.180679"
992,"soyHenry/wks-DesignPaterns",3,401,401,354,12,118,4,6,24,NULL,3,3,1,3,1,118,4,63,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,401,0,1,0,4,0,1718,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,4,1,1,0,0,0,0,0,0,0,"2022-03-27 12:24:58.87873","2022-03-27 12:24:58.87873"
993,"codepath/nodejs_guides",5,2576,2411,39,5,8,1,1,32,NULL,2,2,3,1,1,9,0,19,0,1,85,21,11,16,0,0,0,4,376,19,945,0,3,10,602,0,1,2576,0,0,3,75,0,1351,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,75,1,2,0,0,0,0,0,0,0,"2022-03-27 12:25:10.506012","2022-03-27 12:25:10.506012"
994,"MicrosoftDocs/mslearn-xamarin-forms-custom-renderers",7,1073,1056,44362,2,6337,0,38,15,NULL,4,6,3,2,1,6337,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,0,1,1073,0,1,0,6,0,2375,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,6,1,1,0,0,0,0,0,0,0,"2022-03-27 12:25:18.62619","2022-03-27 12:25:18.62619"
995,"Azure/cyclecloud-singularity",17,1338,524,10163,691,598,41,10,47,NULL,2,3,6,2,1,705,34,4,0,1,5,5,2,0,0,0,0,1,193,33,121,0,1,1,174,0,2,1338,0,4,0,4,0,4996,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,426,50,19,1,142,3847724,NULL,4,1,1,0,0,0,0,0,0,0,"2022-03-27 12:25:28.545904","2022-03-27 12:25:28.545904"
996,"Azure-Samples/acs-java-manage-azure-container-service-with-kubernetes-orchestrator",19,1591,543,4376,470,230,25,2,16,NULL,1,2,8,2,2,230,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,2,1595,0,1,0,1,0,1537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,298,0,75,1,99,33735,NULL,1,1,1,0,0,0,0,0,0,0,"2022-03-27 12:25:36.821368","2022-03-27 12:25:36.821368"
997,"Azure-Samples/key-vault-java-manage-key-vaults",42,2005,116,11607,5692,276,136,2,26,NULL,1,3,13,2,2,299,196,13,0,1,5,9,2,0,0,0,0,0,115,23,50,0,1,1,132,0,2,2007,0,1,0,2,0,1718,13,1,7,2,7,2,0,1,0,1,0,13,1,0,0,1,1,10,10,406,0,44,0,50,30688,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-27 12:25:48.729058","2022-03-27 12:25:48.729058"
998,"MicrosoftDocs/dynamics-365-project-operations-pr.tr-TR",13,717,125,28991,18488,2230,1422,44,32,NULL,1,2,2,6,4,2415,1540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13923,0,4,717,0,1,0,2,0,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-27 12:25:56.407623","2022-03-27 12:25:56.407623"
999,"MicrosoftDocs/dynamics-365-project-operations-pr.lv-LV",13,717,125,28990,18487,2230,1422,44,32,NULL,1,2,2,6,4,2415,1540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15089,0,4,717,0,1,0,2,0,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-27 12:26:03.88903","2022-03-27 12:26:03.88903"
1000,"HaykAghajanyan/homeworks_2nd",20,70,49,3469898,3428313,173495,171416,43,17,NULL,2,4,3,4,2,246274,244407,3,0,1,0,5,1,0,0,0,0,0,0,13,0,0,1,1,75762,0,43,70,0,3,0,0,0,3359,3,1,1405,55,1405,55,0,0,0,2,0,5,26,0,0,1,1,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-27 12:26:16.87204","2022-03-27 12:26:16.87204"
1001,"Azure/MachineLearningSamples-NotebookTemplate",12,1588,1545,1244,306,104,26,2,20,NULL,6,11,3,4,1,103,25,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,1,1588,0,2,0,2,0,823,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-27 12:26:26.680964","2022-03-27 12:26:26.680964"
1002,"Tat5ato/Phantasmic-Mind",346,1802,1525,13682,7852,40,23,1,44,NULL,8,30,23,7,2,41,32,5,0,1,204,86,17,162,1,0,0,2,121,23,118,0,3,13,58730,0,5,1672,0,1,0,7,0,693,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,7,1,1,0,0,0,0,0,0,0,"2022-03-27 12:28:08.826259","2022-03-27 12:28:08.826259"
1003,"MicrosoftDocs/nav-content.de-ch",39,1739,115,57408,8873,1472,228,37,44,NULL,1,3,7,5,3,1472,227,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7874,0,6,1739,0,2,0,2,0,12751,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-27 12:28:17.117736","2022-03-27 12:28:17.117736"
1004,"alekseev-pv/oophack",4,190,190,98,3,25,1,1,13,NULL,4,4,2,2,1,24,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26665,0,37,190,0,0,0,1,0,9436,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,1,1,0,0,0,0,0,0,0,"2022-03-27 12:28:24.916771","2022-03-27 12:28:24.916771"
1005,"PredixDev/predix-rest-client",38,1880,1227,3621,881,95,23,3,14,NULL,1,3,2,8,4,24,12,16,0,1,9,13,7,0,0,0,0,0,227,52,341,0,1,2,277,0,2,2298,0,1,0,7,42,2969,16,2,107,6,53,3,0,0,0,3,203,33,2,0,0,1,1,30,30,0,24,5,0,0,0,NULL,7,1,1,0,0,0,0,0,0,0,"2022-03-27 12:28:37.289592","2022-03-27 12:28:37.289592"
1006,"predixdesignsystem/px-defaults-design",67,2376,1126,16101,1273,240,19,3,35,NULL,1,4,8,5,3,359,24,4,0,1,2,2,0,0,0,0,0,1,181,31,295,0,1,1,1766,1,3,2376,0,4,0,1,23,1599,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,283,4,0,0,0,NULL,1,1,1,0,0,0,0,0,0,0,"2022-03-27 12:28:46.992293","2022-03-27 12:28:46.992293"
1007,"doubleencore/PagerSlidingTabStrip",41,3257,3020,2432,1883,59,46,5,59,NULL,2,7,6,4,1,78,6,2,0,1,0,5,0,0,0,0,0,0,0,46,17,0,1,2,4254,0,1,3132,0,3,0,0,0,2636,2734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-27 12:28:55.124958","2022-03-27 12:28:55.124958"
1008,"rtCamp/wp-plugin-bootstrap",29,3459,942,646,60,22,2,1,39,NULL,2,5,6,2,1,29,0,7,0,1,12,19,8,1,0,0,0,0,162,28,249,0,2,8,22,0,1,3459,0,2,0,11,0,4721,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,11,1,5,0,0,0,0,0,0,0,"2022-03-27 12:29:05.123576","2022-03-27 12:29:05.123576"
1009,"MicrosoftDocs/powerapps_script_test-pr.ru-ru",5,1139,130,46334,17224,9267,3445,99,45,NULL,3,4,2,2,1,9266,3444,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1181,0,2,1139,0,1,0,1,0,373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,1,1,0,0,0,0,0,0,0,"2022-03-27 12:29:13.089908","2022-03-27 12:29:13.089908"
1010,"microsoft/BikeSharing360_BackendServices",19,1942,1699,12605,84,663,4,16,36,NULL,2,3,3,5,3,738,4,51,0,4,34,13,6,0,0,0,0,2,517,41,1680,0,1,3,36305,0,2,1944,0,5,0,90,0,12188,52,1,401,830,401,830,0,1,0,4,0,10,36,0,0,1,1,0,0,0,0,0,0,0,0,NULL,90,1,3,0,0,0,0,0,0,0,"2022-03-27 12:29:26.920697","2022-03-27 12:29:26.920697"
1011,"microsoft/Icebreaker",24,914,884,33554,23692,1398,987,7,21,NULL,8,16,4,6,1,1506,1095,11,0,1,1,1,1,0,0,0,0,1,15,56,261,0,1,1,210,0,1,914,0,1,0,37,0,7395,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,37,1,3,0,0,0,0,0,0,0,"2022-03-27 12:29:36.340509","2022-03-27 12:29:36.340509"
1012,"spacetelescope/calfuse",39,2579,1788,290026,150520,7437,3859,19,44,NULL,5,10,1,36,5,8106,4231,1,0,1,1,7,2,1,0,0,0,0,18,26,191,0,1,3,2909,3,2,1931,0,17,0,1,0,270,1,1,24,0,24,0,0,0,0,1,197,30,1,0,0,1,1,0,0,0,0,0,0,0,0,NULL,1,1,1,0,0,0,0,0,0,0,"2022-03-27 12:29:45.837351","2022-03-27 12:29:45.837351"
1013,"Azure/azure-databricks-client",73,1360,145,7692,893,105,12,3,56,NULL,2,5,9,7,3,113,14,20,0,1,49,63,2,7,0,0,0,0,273,43,270,0,1,5,171,1,3,1360,0,1,0,41,1,3722,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,19,171,17,0,6,227869,NULL,41,1,1,0,0,0,0,0,0,0,"2022-03-27 12:29:58.355178","2022-03-27 12:29:58.355178"
1014,"MicrosoftDocs/dynamics-365-project-operations-pr.ja-JP",14,717,125,28990,18487,2071,1321,41,31,NULL,1,2,2,6,4,2230,1422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14779,0,4,717,0,1,0,2,0,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-27 12:30:05.915974","2022-03-27 12:30:05.915974"
